X,Y,Z,EventID,date,hour,Xerr,Yerr,Zerr,M,Strike,Dip,Rake,WID,X2,Y2
70456.8,120599.6,-4185.7,12679,14/09/2005,12.87,38,40.9,57.6,-0.4,157,9,65,NAN,476456.8,6923599.6
69658.1,120584.3,-4211.2,12680,14/09/2005,12.878,18.8,24.1,33.9,-0.6,157,9,65,NAN,475658.1,6923584.3
70259.3,120616,-4163.8,12681,14/09/2005,12.885,20.7,25.6,30,-0.6,157,9,65,NAN,476259.3,6923616
70420.1,120558.2,-4211,12682,14/09/2005,12.896,23.6,25.6,35.7,0.5,157,9,65,NAN,476420.1,6923558.2
70329,120532.5,-4200.3,12684,14/09/2005,12.918,22.7,27.5,39.5,-0.6,157,9,65,NAN,476329,6923532.5
69707.3,120715.4,-4217.3,12687,14/09/2005,12.944,15.3,19.4,27.5,-0.3,157,9,65,NAN,475707.3,6923715.4
69683.3,120577.8,-4203.4,12688,14/09/2005,12.955,21.7,27.6,39,-0.5,157,9,65,NAN,475683.3,6923577.8
70471,120611.1,-4166.4,12689,14/09/2005,12.962,28,30.1,42.6,0.4,157,9,65,NAN,476471,6923611.1
70369.6,120541.9,-4219.8,12690,14/09/2005,12.967,29.2,31.9,44.4,0.1,157,9,65,NAN,476369.6,6923541.9
69694.8,120617.9,-4218,12692,14/09/2005,12.973,16.7,21,25.9,-0.3,157,9,65,NAN,475694.8,6923617.9
69708.2,120606.3,-4216,12695,14/09/2005,13.01,11.7,14.9,21,-0.4,157,9,65,NAN,475708.2,6923606.3
69906.3,119705.6,-4196.6,12696,14/09/2005,13.032,50.7,50.4,64.7,-0.7,157,9,65,NAN,475906.3,6922705.6
69209.8,119944.2,-4419.3,12703,14/09/2005,13.082,46.2,54.6,64.4,0.7,157,9,65,NAN,475209.8,6922944.2
69255.2,119896.7,-4434.4,12704,14/09/2005,13.086,87,76.6,75.9,-0.2,157,9,65,NAN,475255.2,6922896.7
70429.8,120621.6,-4102.7,12706,14/09/2005,13.09,26.7,32,38.7,-0.2,157,9,65,NAN,476429.8,6923621.6
69875.9,120626.6,-4243.7,12707,14/09/2005,13.093,41.2,51.3,62.6,-0.5,157,9,65,NAN,475875.9,6923626.6
69296.3,119981.6,-4399.4,12714,14/09/2005,13.126,38.2,46,58.7,0,157,9,65,NAN,475296.3,6922981.6
70210.9,120691.5,-4223.4,12717,14/09/2005,13.148,25,23.3,33,1.3,157,9,65,NAN,476210.9,6923691.5
70252.8,120698.5,-4177.8,12719,14/09/2005,13.154,28.4,29.2,36.1,0.4,157,9,65,NAN,476252.8,6923698.5
70227,120664.7,-4191.8,12720,14/09/2005,13.161,19.5,21.5,30.6,-0.1,157,9,65,NAN,476227,6923664.7
70211.8,120674.9,-4204.7,12721,14/09/2005,13.165,23.1,25.3,36,1.5,157,9,65,NAN,476211.8,6923674.9
70291.6,120700.7,-4233.4,12722,14/09/2005,13.167,29.9,36.1,54.7,1.9,157,9,65,NAN,476291.6,6923700.7
70335.6,120693.1,-4182.3,12727,14/09/2005,13.187,19.2,20.7,29.9,0.1,157,9,65,NAN,476335.6,6923693.1
70363.6,120690.2,-4204.2,12728,14/09/2005,13.189,18,19.4,27.6,2.1,157,9,65,NAN,476363.6,6923690.2
70306.4,120554.5,-4198.9,12731,14/09/2005,13.195,21.9,23.9,33.5,2.1,157,9,65,NAN,476306.4,6923554.5
70163,120555.2,-4203.4,12732,14/09/2005,13.201,24.1,26.7,37.5,2.3,157,9,65,NAN,476163,6923555.2
70008.6,120729.4,-4228,12735,14/09/2005,13.208,20.4,22.3,27.5,0.6,157,9,65,NAN,476008.6,6923729.4
70551.9,120568.4,-4173.5,12736,14/09/2005,13.212,44.4,44.6,53.9,0.6,157,9,65,NAN,476551.9,6923568.4
69998.8,120532.8,-4230.4,12738,14/09/2005,13.228,39.1,37.4,52.3,-0.3,157,9,65,NAN,475998.8,6923532.8
70068.8,120659.8,-4227.4,12740,14/09/2005,13.233,17.4,19.4,27.5,0.8,157,9,65,NAN,476068.8,6923659.8
70201.3,120596.1,-4198.8,12741,14/09/2005,13.238,18.7,20.5,29,-0.4,157,9,65,NAN,476201.3,6923596.1
70037.8,120655.4,-4213.1,12742,14/09/2005,13.24,20.1,22.3,31.8,-0.1,157,9,65,NAN,476037.8,6923655.4
70142.8,120612.3,-4194.6,12744,14/09/2005,13.254,19.6,21.6,30.7,-0.2,157,9,65,NAN,476142.8,6923612.3
70107.3,120589.1,-4231.8,12745,14/09/2005,13.257,30.1,37.4,55.8,-0.3,157,9,65,NAN,476107.3,6923589.1
70147.2,120617.2,-4230,12747,14/09/2005,13.262,20,22.1,31.1,0.4,157,9,65,NAN,476147.2,6923617.2
70053.3,120582.5,-4236.7,12749,14/09/2005,13.275,25.5,31.8,47.4,-0.2,157,9,65,NAN,476053.3,6923582.5
70121.5,120602.5,-4221,12750,14/09/2005,13.279,19.9,22,31.1,0.8,157,9,65,NAN,476121.5,6923602.5
70004,120575.2,-4205,12752,14/09/2005,13.285,21.1,23.6,33.5,0.6,157,9,65,NAN,476004,6923575.2
70043.9,120555.3,-4178.3,12753,14/09/2005,13.289,33.2,28.2,33.2,-0.1,157,9,65,NAN,476043.9,6923555.3
70038.6,120580.6,-4229.8,12754,14/09/2005,13.293,22.9,25.5,36,0,157,9,65,NAN,476038.6,6923580.6
69997.5,120572.8,-4221.3,12755,14/09/2005,13.298,18.8,21.1,29.7,-0.3,157,9,65,NAN,475997.5,6923572.8
70089.9,120590.5,-4206.9,12756,14/09/2005,13.3,23.6,26.2,37.1,0,157,9,65,NAN,476089.9,6923590.5
70010.3,120596.2,-4215,12759,14/09/2005,13.306,31.1,34.7,49.2,-0.2,157,9,65,NAN,476010.3,6923596.2
69251.1,119911.1,-4412.1,12766,14/09/2005,13.328,48.2,56.8,67,-0.1,157,9,65,NAN,475251.1,6922911.1
70111.1,120733.8,-4224.9,12767,14/09/2005,13.331,15.4,17,24.3,-0.3,157,9,65,NAN,476111.1,6923733.8
70095.4,120724,-4224.5,12770,14/09/2005,13.352,17.4,19.1,27.4,0.3,157,9,65,NAN,476095.4,6923724
70058.4,120719.7,-4195.9,12771,14/09/2005,13.358,14.9,14.1,20.1,0,157,9,65,NAN,476058.4,6923719.7
70094.3,120719.5,-4193.8,12772,14/09/2005,13.358,31.7,26.8,31.2,0.4,157,9,65,NAN,476094.3,6923719.5
70152,120772.5,-4220.2,12773,14/09/2005,13.363,37.7,43.1,49.7,-0.5,157,9,65,NAN,476152,6923772.5
69726.8,120606.7,-4244,12774,14/09/2005,13.366,18.5,26.7,31.6,-0.6,157,9,65,NAN,475726.8,6923606.7
70024.5,120747.2,-4204.5,12775,14/09/2005,13.369,23.5,22.1,31.7,0.3,157,9,65,NAN,476024.5,6923747.2
70135.8,120744.3,-4206.1,12776,14/09/2005,13.38,21.7,23.9,34.2,0.2,157,9,65,NAN,476135.8,6923744.3
70137.7,120740.6,-4229.2,12777,14/09/2005,13.384,20.9,23,32.8,-0.3,157,9,65,NAN,476137.7,6923740.6
70070,120728.2,-4235.5,12779,14/09/2005,13.395,21.5,26.4,39.1,-0.7,157,9,65,NAN,476070,6923728.2
70165.9,120760.7,-4152.9,12782,14/09/2005,13.411,39,42.6,61.8,-0.3,157,9,65,NAN,476165.9,6923760.7
69892.6,120664,-4170.1,12784,14/09/2005,13.451,22.3,27.7,39.3,-0.5,157,9,65,NAN,475892.6,6923664
70167.6,120571.8,-4195.9,12785,14/09/2005,13.466,19.9,22,31,-0.1,157,9,65,NAN,476167.6,6923571.8
70066.2,120679.2,-4180.2,12789,14/09/2005,13.5,12.8,14.1,20.2,-0.4,157,9,65,NAN,476066.2,6923679.2
70502.5,120564.2,-4175.1,12790,14/09/2005,13.501,34.5,37.3,52.4,-0.4,157,9,65,NAN,476502.5,6923564.2
70293.2,120697.6,-4197.5,12793,14/09/2005,13.517,33.2,36.2,51.6,-0.3,157,9,65,NAN,476293.2,6923697.6
69622.7,119567.4,-4332.2,12795,14/09/2005,13.531,42.2,52.4,63.7,0.2,74,20,150,NAN,475622.7,6922567.4
70282.2,120937.4,-4188.4,12796,14/09/2005,13.547,16.5,17.9,26,-0.3,157,9,65,NAN,476282.2,6923937.4
69261.8,119939.3,-4402.2,12802,14/09/2005,13.578,34.6,41.8,53.1,0.4,157,9,65,NAN,475261.8,6922939.3
69259.9,119888,-4405.9,12803,14/09/2005,13.58,43.1,48.9,59.2,0.2,157,9,65,NAN,475259.9,6922888
70175.6,120750.9,-4188.3,12805,14/09/2005,13.585,18.2,19.9,28.6,-0.4,157,9,65,NAN,476175.6,6923750.9
70498.2,120602.7,-4160.2,12806,14/09/2005,13.589,33.1,35.5,50.2,-0.4,157,9,65,NAN,476498.2,6923602.7
70180.8,120561.9,-4199,12808,14/09/2005,13.608,17.3,18.9,27.8,-0.5,157,9,65,NAN,476180.8,6923561.9
69209.8,119945.6,-4428.9,12809,14/09/2005,13.614,73.4,65.9,77.8,-0.4,157,9,65,NAN,475209.8,6922945.6
69625.9,119562.4,-4371.4,12812,14/09/2005,13.629,44.8,55.6,68,0.1,74,20,150,NAN,475625.9,6922562.4
70163.9,120754.4,-4208,12815,14/09/2005,13.657,37.2,51,56.4,-0.7,157,9,65,NAN,476163.9,6923754.4
69267.5,119933.3,-4419.6,12817,14/09/2005,13.687,39.3,47.6,60.2,0.2,157,9,65,NAN,475267.5,6922933.3
69259.1,119925.7,-4422,12818,14/09/2005,13.693,66.9,59.7,70.3,-0.5,157,9,65,NAN,475259.1,6922925.7
69925.2,120723.1,-4214.7,12819,14/09/2005,13.7,18.5,20.6,29.7,0.2,157,9,65,NAN,475925.2,6923723.1
69844.1,121221.6,-4260.7,12829,14/09/2005,13.879,29.5,27.3,42.8,-0.1,74,20,150,NAN,475844.1,6924221.6
69802.9,121289.8,-4272.4,12831,14/09/2005,13.919,26.2,32.5,46.4,-0.3,157,9,65,NAN,475802.9,6924289.8
70089.3,120716.1,-4162.6,12840,14/09/2005,14.097,19,23.1,32.8,-0.5,157,9,65,NAN,476089.3,6923716.1
69731.8,119916,-4131.9,12845,14/09/2005,14.131,34.2,52.9,71.3,-0.5,157,9,65,NAN,475731.8,6922916
69204.2,119933.4,-4421.4,12846,14/09/2005,14.14,42.7,48.6,58.9,-0.6,157,9,65,NAN,475204.2,6922933.4
70338.4,120530.9,-4224.6,12848,14/09/2005,14.149,28.1,34.3,50.3,-0.4,157,9,65,NAN,476338.4,6923530.9
69881.1,120716.3,-4158.5,12853,14/09/2005,14.203,25,25.9,33.2,0,157,9,65,NAN,475881.1,6923716.3
70054.4,120736,-4192.2,12854,14/09/2005,14.216,19.1,23.3,33,-0.6,157,9,65,NAN,476054.4,6923736
69898.5,120623.8,-4218.4,12859,14/09/2005,14.249,28.5,38.3,65.7,-0.5,157,9,65,NAN,475898.5,6923623.8
69219.4,119925.5,-4417.8,12860,14/09/2005,14.255,34.8,30.4,51.4,-0.2,157,9,65,NAN,475219.4,6922925.5
70618.3,121050.8,-4110.6,12863,14/09/2005,14.285,28.9,30.2,46.3,-0.3,157,9,65,NAN,476618.3,6924050.8
70160.3,120754.1,-4221.4,12864,14/09/2005,14.287,30.8,37.2,52.3,-0.3,157,9,65,NAN,476160.3,6923754.1
69892,120589,-4235.8,12867,14/09/2005,14.318,18.6,29.9,33.4,-0.6,157,9,65,NAN,475892,6923589
69898.9,120636.2,-4221.3,12868,14/09/2005,14.324,19.6,22.1,31.4,0.2,157,9,65,NAN,475898.9,6923636.2
69893.3,120615.4,-4181.8,12869,14/09/2005,14.329,25.6,28.8,41.2,0.5,157,9,65,NAN,475893.3,6923615.4
69898.6,120608.1,-4189.9,12870,14/09/2005,14.333,15.2,18.9,26.6,-0.2,157,9,65,NAN,475898.6,6923608.1
69894,120658.3,-4240.2,12871,14/09/2005,14.338,22.5,25.2,35.9,0.1,157,9,65,NAN,475894,6923658.3
69918.3,120652.6,-4248.3,12873,14/09/2005,14.342,22.1,24.8,35.1,0,157,9,65,NAN,475918.3,6923652.6
70099.1,120770.8,-4202.2,12878,14/09/2005,14.358,16,17.7,25.5,-0.4,157,9,65,NAN,476099.1,6923770.8
69847.8,120692.9,-4205.8,12883,14/09/2005,14.426,20.5,32.8,37.2,-0.5,157,9,65,NAN,475847.8,6923692.9
69874.4,120590.4,-4193.5,12884,14/09/2005,14.434,20.5,33,37.2,-0.4,157,9,65,NAN,475874.4,6923590.4
69774.7,120820.6,-4197.1,12885,14/09/2005,14.44,22.3,28,40,-0.2,157,9,65,NAN,475774.7,6923820.6
69759.3,120842.6,-4197.5,12887,14/09/2005,14.449,20,24.1,28.9,-0.5,157,9,65,NAN,475759.3,6923842.6
69820.9,120654.3,-4235.8,12888,14/09/2005,14.454,27,31,43.7,-0.4,157,9,65,NAN,475820.9,6923654.3
69758.9,120817.2,-4222.9,12890,14/09/2005,14.473,21.7,27.3,38.8,-0.4,157,9,65,NAN,475758.9,6923817.2
69884.8,120633.7,-4198.1,12891,14/09/2005,14.474,36.1,40.6,58,-0.4,157,9,65,NAN,475884.8,6923633.7
69616.2,119604.7,-4403,12894,14/09/2005,14.527,42.9,55.1,68.5,-0.5,74,20,150,NAN,475616.2,6922604.7
70091,120772.5,-4224.6,12898,14/09/2005,14.581,33.9,37.4,53.7,-0.3,157,9,65,NAN,476091,6923772.5
69800.1,120697.4,-4207.7,12900,14/09/2005,14.593,12.7,14.9,21,-0.2,157,9,65,NAN,475800.1,6923697.4
70082.6,120549.2,-4230.7,12910,14/09/2005,14.791,24.3,32,50,-0.6,157,9,65,NAN,476082.6,6923549.2
70350.3,120988.2,-4164.1,12912,14/09/2005,14.848,21,19.3,28.3,0,157,9,65,NAN,476350.3,6923988.2
70083.8,120745.3,-4202.9,12917,14/09/2005,14.966,19.9,18.8,27,-0.2,157,9,65,NAN,476083.8,6923745.3
70044.1,120711.9,-4199.3,12919,14/09/2005,15.035,24.7,33.4,52.1,-0.6,157,9,65,NAN,476044.1,6923711.9
69240.3,120041.8,-4433,12922,14/09/2005,15.048,74.5,66.7,78.9,0,157,9,65,NAN,475240.3,6923041.8
69260.6,120078.7,-4430.7,12923,14/09/2005,15.056,42.3,43.5,54,-0.5,157,9,65,NAN,475260.6,6923078.7
70229,120963.8,-4155.7,12924,14/09/2005,15.06,19.6,20.6,33,-0.2,157,9,65,NAN,476229,6923963.8
70240,120999,-4140.4,12925,14/09/2005,15.062,30.7,34.1,50,0.1,157,9,65,NAN,476240,6923999
70132,121016.3,-4263.2,12926,14/09/2005,15.063,50.7,41,49,1.5,157,9,65,NAN,476132,6924016.3
70184.4,120913.1,-4202.8,12929,14/09/2005,15.07,11.1,10.3,15,0.4,157,9,65,NAN,476184.4,6923913.1
70131.6,121004.2,-4192.7,12930,14/09/2005,15.075,26.1,24.3,35.6,1,157,9,65,NAN,476131.6,6924004.2
70147,120964.7,-4187.4,12931,14/09/2005,15.084,18.6,18,25.9,-0.3,157,9,65,NAN,476147,6923964.7
70131.1,120992.4,-4224.9,12932,14/09/2005,15.085,19.8,18.4,26.8,0.5,157,9,65,NAN,476131.1,6923992.4
70109.2,121028.6,-4204.3,12933,14/09/2005,15.088,21.6,23.4,34.5,0.2,157,9,65,NAN,476109.2,6924028.6
70171.3,120980.1,-4169.6,12934,14/09/2005,15.091,23.6,25.5,37.6,0.2,157,9,65,NAN,476171.3,6923980.1
70102.8,121005.5,-4203.6,12935,14/09/2005,15.092,18.5,17.3,25.3,0.8,157,9,65,NAN,476102.8,6924005.5
70073,120999.5,-4171.2,12939,14/09/2005,15.102,16.8,15.8,23.2,-0.2,157,9,65,NAN,476073,6923999.5
70070.9,121027.8,-4168.6,12940,14/09/2005,15.104,29.9,27.9,41.2,0.1,157,9,65,NAN,476070.9,6924027.8
70153,120971,-4146.6,12941,14/09/2005,15.108,18.5,17.1,25.3,-0.2,157,9,65,NAN,476153,6923971
70129.1,120525.5,-4175.3,12944,14/09/2005,15.124,40.6,54.5,61,-0.6,157,9,65,NAN,476129.1,6923525.5
69628.6,119551.2,-4398.4,12945,14/09/2005,15.127,40.8,57.3,71.6,0,74,20,150,NAN,475628.6,6922551.2
70152.1,120955.9,-4176.4,12946,14/09/2005,15.134,19.9,18.5,27.1,0.2,157,9,65,NAN,476152.1,6923955.9
69622.8,119574.6,-4350.5,12947,14/09/2005,15.147,45.2,55.3,67.7,0.9,74,20,150,NAN,475622.8,6922574.6
69269.6,120109.8,-4425.3,12949,14/09/2005,15.17,41.1,49.4,63.4,-0.3,157,9,65,NAN,475269.6,6923109.8
70172.2,120522.7,-4228.9,12953,14/09/2005,15.185,22.7,28.2,41.4,-0.2,157,9,65,NAN,476172.2,6923522.7
70292.8,120995.2,-4211.1,12954,14/09/2005,15.192,35.3,39.6,64.8,-0.3,157,9,65,NAN,476292.8,6923995.2
69230.7,120081.4,-4363.7,12955,14/09/2005,15.194,68.5,61.7,71.7,-0.4,157,9,65,NAN,475230.7,6923081.4
70067.7,121027.5,-4210.9,12958,14/09/2005,15.204,17.9,16.7,24.5,0.2,157,9,65,NAN,476067.7,6924027.5
70279.7,121010.5,-4174,12960,14/09/2005,15.213,16.3,18.3,27.5,-0.4,157,9,65,NAN,476279.7,6924010.5
69590.3,119546.8,-4338.2,12963,14/09/2005,15.233,48.1,59.2,72.3,0.5,74,20,150,NAN,475590.3,6922546.8
69153.6,120088.7,-4426.7,12966,14/09/2005,15.256,64.2,48.3,57.5,-0.5,157,9,65,NAN,475153.6,6923088.7
70234.8,120979.6,-4158.4,12967,14/09/2005,15.257,33.8,25.5,28.5,0.1,157,9,65,NAN,476234.8,6923979.6
69281.3,120075.1,-4446.1,12968,14/09/2005,15.266,58.4,65.7,79.9,-0.7,157,9,65,NAN,475281.3,6923075.1
69290.4,120104.9,-4471.5,12969,14/09/2005,15.269,38.9,44,59.4,-0.5,157,9,65,NAN,475290.4,6923104.9
69608.2,119547.2,-4400.6,12970,14/09/2005,15.271,30.7,37.6,48,-0.1,74,20,150,NAN,475608.2,6922547.2
69646.9,119576.7,-4380.6,12974,14/09/2005,15.303,43.7,53.2,68.5,-0.1,74,20,150,NAN,475646.9,6922576.7
69646.5,119566.3,-4364.7,12978,14/09/2005,15.32,44.1,54,65.9,0.4,74,20,150,NAN,475646.5,6922566.3
69275.3,120071.2,-4422.4,12981,14/09/2005,15.335,46.4,53.9,71.5,-0.5,157,9,65,NAN,475275.3,6923071.2
70635.1,121087.7,-4098.2,12984,14/09/2005,15.355,28.9,29.9,44.6,0.7,157,9,65,NAN,476635.1,6924087.7
70323.3,120973.1,-4176.7,12986,14/09/2005,15.373,26,25.7,32.6,-0.3,157,9,65,NAN,476323.3,6923973.1
69265,120015.8,-4443.3,12987,14/09/2005,15.416,61.4,54.1,64.5,0.1,157,9,65,NAN,475265,6923015.8
70241.1,120512,-4240.2,12990,14/09/2005,15.453,42.9,47.4,65.8,0.3,157,9,65,NAN,476241.1,6923512
70143.6,120575.6,-4239.6,12993,14/09/2005,15.473,19.4,23.3,34.5,-0.6,157,9,65,NAN,476143.6,6923575.6
69305.6,120080.8,-4474.5,12994,14/09/2005,15.482,32.4,31.7,41.1,-0.6,157,9,65,NAN,475305.6,6923080.8
70204.2,120544.7,-4237.6,12995,14/09/2005,15.485,41.9,47.9,55.2,-0.6,157,9,65,NAN,476204.2,6923544.7
69604.4,120315,-4230.8,12998,14/09/2005,15.499,37.9,47.6,58.5,-0.4,157,9,65,NAN,475604.4,6923315
69678.2,119530.6,-4371.5,12999,14/09/2005,15.509,48.1,58.8,73.9,0.4,74,20,150,NAN,475678.2,6922530.6
69295.1,120110.7,-4408.4,13000,14/09/2005,15.523,34.8,41.5,54.6,-0.4,157,9,65,NAN,475295.1,6923110.7
70184.2,120500.7,-4264.1,13001,14/09/2005,15.538,30.5,33.8,46.8,1,157,9,65,NAN,476184.2,6923500.7
70289.6,120469.9,-4271,13002,14/09/2005,15.54,52.5,44,49.6,0.6,157,9,65,NAN,476289.6,6923469.9
70186.6,120498.1,-4278.6,13004,14/09/2005,15.547,28.8,35.6,54.7,-0.2,157,9,65,NAN,476186.6,6923498.1
70220.9,120482.8,-4248.6,13005,14/09/2005,15.553,29.5,27.7,38.3,1,157,9,65,NAN,476220.9,6923482.8
70220.2,120475.9,-4174.5,13006,14/09/2005,15.557,23.3,25.8,36.1,0.5,157,9,65,NAN,476220.2,6923475.9
70214.4,120477.4,-4180.7,13007,14/09/2005,15.571,36,39.8,55.6,1.8,157,9,65,NAN,476214.4,6923477.4
70226,120485.2,-4146.1,13010,14/09/2005,15.583,22.9,25.3,35.6,0.2,157,9,65,NAN,476226,6923485.2
69291.8,120095.6,-4439.5,13011,14/09/2005,15.585,37,45.2,58.7,0.7,157,9,65,NAN,475291.8,6923095.6
70257.5,120462.1,-4198.5,13012,14/09/2005,15.591,42.2,46.6,64.7,1,157,9,65,NAN,476257.5,6923462.1
70299.9,120517.3,-4204.7,13014,14/09/2005,15.597,38.3,42,58.6,0.3,157,9,65,NAN,476299.9,6923517.3
70292.4,120479.4,-4186.8,13015,14/09/2005,15.601,37.7,41.4,57.8,0.7,157,9,65,NAN,476292.4,6923479.4
70260.4,120512.6,-4246.2,13016,14/09/2005,15.605,31.4,29.1,42.5,-0.5,157,9,65,NAN,476260.4,6923512.6
70266.6,120495.5,-4198.7,13017,14/09/2005,15.611,23.2,28.6,41.9,-0.2,157,9,65,NAN,476266.6,6923495.5
70290.2,120453.5,-4270.6,13018,14/09/2005,15.614,22.3,27.6,39.5,0.7,157,9,65,NAN,476290.2,6923453.5
70288.8,120486.4,-4235.6,13019,14/09/2005,15.619,27.8,30.5,42.3,0.7,157,9,65,NAN,476288.8,6923486.4
70277.5,120538.2,-4239.6,13020,14/09/2005,15.624,44.1,36,42.7,-0.1,157,9,65,NAN,476277.5,6923538.2
70435,120348.2,-4242.8,13021,14/09/2005,15.626,55.5,60.7,83.6,0,157,9,65,NAN,476435,6923348.2
70315.3,120529.5,-4254.7,13023,14/09/2005,15.632,32.1,35.2,48.8,1.7,157,9,65,NAN,476315.3,6923529.5
70251.4,120595.1,-4226.5,13024,14/09/2005,15.636,45.7,37.2,44.4,0.7,157,9,65,NAN,476251.4,6923595.1
70394.4,120525.1,-4217.2,13025,14/09/2005,15.638,42.1,45.6,66.3,1,157,9,65,NAN,476394.4,6923525.1
70345.9,120571.9,-4223.3,13027,14/09/2005,15.646,34,37,51.8,0.5,157,9,65,NAN,476345.9,6923571.9
70304.2,120484.5,-4198.8,13032,14/09/2005,15.686,25.4,27.9,38.8,-0.3,157,9,65,NAN,476304.2,6923484.5
70324.1,120459.2,-4194.7,13035,14/09/2005,15.716,24.2,27.3,34.4,-0.6,157,9,65,NAN,476324.1,6923459.2
69890.4,119564.8,-4269.2,13036,14/09/2005,15.724,44,61,73.6,0.1,NAN,NAN,NAN,NAN,475890.4,6922564.8
70314.4,120508.3,-4221.3,13043,14/09/2005,15.754,27.7,30.5,42.5,-0.4,157,9,65,NAN,476314.4,6923508.3
69589.4,120173.9,-4290.2,13045,14/09/2005,15.788,33.6,44.3,60,-0.4,157,9,65,NAN,475589.4,6923173.9
70452.7,120521.2,-4308.9,13047,14/09/2005,15.8,47.9,57.9,83.1,-0.3,157,9,65,NAN,476452.7,6923521.2
70331.3,120455.5,-4199.1,13051,14/09/2005,15.827,32.1,35.3,48.9,0.6,157,9,65,NAN,476331.3,6923455.5
70273.6,120500.4,-4249.5,13052,14/09/2005,15.831,30.8,38,55.2,0.5,157,9,65,NAN,476273.6,6923500.4
70158.5,120766.3,-4182.6,13054,14/09/2005,15.845,23,23.4,29.5,0.9,157,9,65,NAN,476158.5,6923766.3
70114.7,120733.7,-4176.9,13058,14/09/2005,15.876,22,23.1,34.7,0.5,157,9,65,NAN,476114.7,6923733.7
69194.8,119905.4,-4450.8,13063,14/09/2005,15.961,77.6,69.8,82,-0.7,157,9,65,NAN,475194.8,6922905.4
70160.7,120778.9,-4198.2,13065,14/09/2005,15.99,31.6,27,46.2,-0.3,157,9,65,NAN,476160.7,6923778.9
70115.6,120777.6,-4173.6,13069,14/09/2005,16.023,16.1,17.4,26,-0.4,157,9,65,NAN,476115.6,6923777.6
70237.9,120418.1,-4168.2,13070,14/09/2005,16.026,27,41.8,42.5,-0.3,157,9,65,NAN,476237.9,6923418.1
70246.2,120424.5,-4267,13073,14/09/2005,16.081,29.9,33.2,45.6,0,157,9,65,NAN,476246.2,6923424.5
70198.4,120445.5,-4190.2,13075,14/09/2005,16.087,22.2,24.8,34.5,0,157,9,65,NAN,476198.4,6923445.5
70341.9,120409.6,-4145,13076,14/09/2005,16.089,44.3,32,33.4,0.2,157,9,65,NAN,476341.9,6923409.6
70204.4,120420.9,-4159.7,13078,14/09/2005,16.1,23.3,25.9,36.2,-0.2,157,9,65,NAN,476204.4,6923420.9
70257.9,121074.3,-4147.2,13079,14/09/2005,16.104,18,19.2,28.6,0.5,157,9,65,NAN,476257.9,6924074.3
70205.8,121120.6,-4131.3,13083,14/09/2005,16.12,28.4,24.2,27.7,-0.1,157,9,65,NAN,476205.8,6924120.6
70229.8,121077.4,-4171.3,13084,14/09/2005,16.123,21.7,25.7,37,-0.3,157,9,65,NAN,476229.8,6924077.4
70199.7,120403.1,-4168.4,13087,14/09/2005,16.154,30.8,34.3,47.8,0,157,9,65,NAN,476199.7,6923403.1
70210.6,121089,-4176.3,13088,14/09/2005,16.16,45.9,37.1,41,-0.2,157,9,65,NAN,476210.6,6924089
70166.5,121059.1,-4177.9,13089,14/09/2005,16.161,20.6,21.1,35,0.8,157,9,65,NAN,476166.5,6924059.1
70153.2,121107.1,-4211.5,13091,14/09/2005,16.169,26.4,31.5,40.2,-0.3,157,9,65,NAN,476153.2,6924107.1
70174.4,121035.4,-4188.4,13092,14/09/2005,16.173,23.1,24.9,36.7,0.9,157,9,65,NAN,476174.4,6924035.4
70121.8,121089.7,-4199,13093,14/09/2005,16.174,20.2,20.4,33.5,2.1,157,9,65,NAN,476121.8,6924089.7
70162.3,121017.6,-4203.8,13095,14/09/2005,16.18,31.7,32.6,40.6,1.9,157,9,65,NAN,476162.3,6924017.6
70087.8,121105.6,-4268.6,13100,14/09/2005,16.192,38.5,46.5,65.9,0,157,9,65,NAN,476087.8,6924105.6
70420.7,120463.1,-4251.6,13103,14/09/2005,16.213,26.3,32.1,46,0.4,157,9,65,NAN,476420.7,6923463.1
70079.8,121202.7,-4210.7,13104,14/09/2005,16.219,36.1,39,58.1,0.5,157,9,65,NAN,476079.8,6924202.7
70019.2,121241,-4229.2,13105,14/09/2005,16.222,38.7,34.7,54.7,-0.1,157,9,65,NAN,476019.2,6924241
70205.1,121045.5,-4202.8,13107,14/09/2005,16.228,24.3,26.2,38.5,1.3,157,9,65,NAN,476205.1,6924045.5
70207.2,121032.4,-4189.7,13113,14/09/2005,16.239,36.1,38.9,57.3,0.1,157,9,65,NAN,476207.2,6924032.4
70057,121188.3,-4229.1,13114,14/09/2005,16.249,21.2,32.6,37.1,-0.6,157,9,65,NAN,476057,6924188.3
70230.6,121050.5,-4157.8,13115,14/09/2005,16.252,47.3,49.3,61.8,-0.4,157,9,65,NAN,476230.6,6924050.5
70517.7,120560.6,-4215.2,13116,14/09/2005,16.258,36.4,47.6,51.8,-0.4,157,9,65,NAN,476517.7,6923560.6
70165.8,121151.5,-4203.7,13117,14/09/2005,16.267,33.1,35.6,52.9,0.3,157,9,65,NAN,476165.8,6924151.5
70072.5,121196.3,-4237.9,13118,14/09/2005,16.274,26.9,32.4,46.4,0.1,157,9,65,NAN,476072.5,6924196.3
70250.9,120424.6,-4179.3,13120,14/09/2005,16.293,21.5,24.9,36.2,0.4,157,9,65,NAN,476250.9,6923424.6
